url_check_id,periodico_id,source_system,url_original,url_original_domain,check_date,http_status,redirect_count,final_url,final_domain,domain_changed,https_valid,timeout,ojs_detected,ojs_version_hint,is_accessible,problem_type,notes,created_at
URL_B26999897FEF5C45,PER_B65E473E1ED802C3,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_6D4F4D957DBF858B,PER_13C7344D1DD34C95,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_4DB8C8F960A45DAB,PER_89D6863140F3256E,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_49AD7172CE4D1AD5,PER_0C3D377C6E467693,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_CB28CAC53C716C2F,PER_797A550A18A0E947,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_BE8AAC4EB7E3E142,PER_4761FF39D20BDBDD,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_B420FEB1A24C6C27,PER_451671978D969775,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_F59FA5B81349EF92,PER_5D799A5733018308,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_CEE6360BA14FB610,PER_FD19087D483A8216,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_369CC49942468E41,PER_50788755D49077A6,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_2D4F7B0C072CE17E,PER_6B6854FAA026DE0F,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_9399FA5ED3B4C25C,PER_28C58E8B98FFC7B3,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_00F5511F24C9D8AC,PER_737BD26E8410622A,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_4FE821FA01A53CAF,PER_467F3776A88E7EE3,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_E90B709DE69DA1DF,PER_8EC3EFAE3FDA7BB4,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_98EEFAC0C8DFD415,PER_D508200785EBB72D,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_07E29B4CA11CA62C,PER_B472DD2EDA5FF7FD,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_401A1D9ED4D21E7F,PER_CEFFD188861C1562,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_77D084CFD863AE96,PER_E1FDF769F56C64A1,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_017C9C57A62C515B,PER_D43601D7A2784C6E,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_DF1E0BCDFCAEFC5F,PER_3920558ADD8EC761,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_480325BD9E388406,PER_484EEFD34D24965E,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_F204054EF72299D6,PER_59F27E8125E93EF9,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_88D036BC0E7ED29E,PER_AC929C88A9E12470,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_2BC3BF1E1BCBB34E,PER_C4D32C7AB83934CB,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_7A6BA8D5FC56454B,PER_BBC2B2965329303B,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_FE81FE18297A035E,PER_60327C46EB1C0135,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_4E916963A051F552,PER_29E14110F362A70F,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_ED36DA7C6EF14D39,PER_8A8C0BC5FEB3F6F2,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_5841CB9B8959C820,PER_60AC34C4459331B3,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_03873583652FDACA,PER_229F5D71CBC96404,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_A825E0B2F5CF035B,PER_4C0A888D49B05768,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_AA2EA3BFE6976249,PER_8DAAB05CC9079B79,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_40AE1BFF4FFDEA2F,PER_DF904E1E10D704CF,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_439D6474BAEEC606,PER_0C2A8C0C3546F11F,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_B02245A3AAA8587F,PER_863C5BECE3436D4D,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_5C9F314A13F66109,PER_C7B053042AC30883,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_BC46B24BA312FE6B,PER_AF41599F16BA9856,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_B829D750433C72E7,PER_4FD8805480B333A9,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_53620C61C47FF7A8,PER_8BE99BCC4B5A09DB,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_A18708CF81C98793,PER_B3134EAC34D0C76E,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_4B1F003020F783D6,PER_2049B444626D9EC2,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_D4B287AC8C002663,PER_201A2E9B236CC368,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_B8A11CA746B0A976,PER_7ECBCBE8B92409ED,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_003AA129320EEFD0,PER_74540C1341B64F60,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_FCE68A0ECF8149C1,PER_E4007CACA6BAD80F,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_3A824E6AC513C9D0,PER_91228E1FCDD786CE,periodicos,https://periodicos.unb.br/,periodicos.unb.br,,200,0,https://periodicos.unb.br/,periodicos.unb.br,False,True,False,True,3.3.0,True,ok,,
URL_90FEABC5B255937A,PER_0378C25B39A8AC85,periodicos,https://revistacgg.org/,revistacgg.org,,200,1,https://revistacgg.org/index.php/contabil,revistacgg.org,False,True,False,True,3.3.0,True,redirect,,
URL_BF7262CDE8B8732F,PER_83644318853AE3DE,periodicos,http://www.ucs.br/etc/revistas/,www.ucs.br,,200,1,https://sou.ucs.br/etc/revistas/,sou.ucs.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_116429F8A9D3D981,PER_BCAA375B55AA389F,periodicos,http://www.ucs.br/etc/revistas/,www.ucs.br,,200,1,https://sou.ucs.br/etc/revistas/,sou.ucs.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_1603C94222D67DD2,PER_C9D9869F2230D501,periodicos,http://www.ucs.br/etc/revistas/,www.ucs.br,,200,1,https://sou.ucs.br/etc/revistas/,sou.ucs.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_5C85C1EF15B89A9F,PER_CBE9C5D1B0BE5BAF,periodicos,http://www.ucs.br/etc/revistas/,www.ucs.br,,200,1,https://sou.ucs.br/etc/revistas/,sou.ucs.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_E839E4224091774B,PER_444D4B621F32FAE5,periodicos,http://www.ucs.br/etc/revistas/,www.ucs.br,,200,1,https://sou.ucs.br/etc/revistas/,sou.ucs.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_73B47B4DDD909687,PER_E0FD3E4A0648B909,periodicos,http://www.ucs.br/etc/revistas/,www.ucs.br,,200,1,https://sou.ucs.br/etc/revistas/,sou.ucs.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_D23A43C36AB7E13E,PER_4B20FC30BE72AAA5,periodicos,http://www.ucs.br/etc/revistas/,www.ucs.br,,200,1,https://sou.ucs.br/etc/revistas/,sou.ucs.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_B03BA618A5A5CD05,PER_6FE31CF6D7110CCE,periodicos,https://periodicos.unifor.br/,periodicos.unifor.br,,200,1,https://ojs.unifor.br/,ojs.unifor.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_8887A61042A4C607,PER_D85212205B38F319,periodicos,https://periodicos.unifor.br/,periodicos.unifor.br,,200,1,https://ojs.unifor.br/,ojs.unifor.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_B3DD7F8D0C53574B,PER_01D829DE9D1C0EAA,periodicos,https://periodicos.unifor.br/,periodicos.unifor.br,,200,1,https://ojs.unifor.br/,ojs.unifor.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_69DB2A6CA50C331E,PER_19BBC748828040D7,periodicos,https://periodicos.unifor.br/,periodicos.unifor.br,,200,1,https://ojs.unifor.br/,ojs.unifor.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_980EE8C33E35C630,PER_984B5D7524C0C9CA,periodicos,https://periodicos.unifor.br/,periodicos.unifor.br,,200,1,https://ojs.unifor.br/,ojs.unifor.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_4D3F352503DC44FF,PER_2C8F876DE476FA46,periodicos,https://periodicos.unifor.br/,periodicos.unifor.br,,200,1,https://ojs.unifor.br/,ojs.unifor.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_D4BC7A6C931FB00D,PER_74A4715E4367419A,periodicos,http://seer.upf.br/,seer.upf.br,,200,1,https://ojs.upf.br/,ojs.upf.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_83BC635A50EDD75E,PER_2DB67FCDEFD14533,periodicos,http://seer.upf.br/,seer.upf.br,,200,1,https://ojs.upf.br/,ojs.upf.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_DCB62E61C758FDF7,PER_92260E557ECA6FCF,periodicos,http://seer.upf.br/,seer.upf.br,,200,1,https://ojs.upf.br/,ojs.upf.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_FCB34E5B90508DCA,PER_5C2CA45B503A462D,periodicos,http://seer.upf.br/,seer.upf.br,,200,1,https://ojs.upf.br/,ojs.upf.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_A2A87F17D7A372A7,PER_5203DAD090325A44,periodicos,http://seer.upf.br/,seer.upf.br,,200,1,https://ojs.upf.br/,ojs.upf.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_4A71D8AB482F2914,PER_D64998ED68E4F998,periodicos,http://seer.upf.br/,seer.upf.br,,200,1,https://ojs.upf.br/,ojs.upf.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_88CE5226D66CA978,PER_4717C667EA00E272,periodicos,http://seer.upf.br/,seer.upf.br,,200,1,https://ojs.upf.br/,ojs.upf.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_1CE42C8F0C6B99B2,PER_30CFD33023503719,periodicos,http://seer.upf.br/,seer.upf.br,,200,1,https://ojs.upf.br/,ojs.upf.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_DB9EDE57DC844CA1,PER_CBD62DF2B3ADDE26,periodicos,http://seer.upf.br/,seer.upf.br,,200,1,https://ojs.upf.br/,ojs.upf.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_72A0F37D932391AB,PER_DE7A66F63BBEE4F7,periodicos,http://seer.upf.br/,seer.upf.br,,200,1,https://ojs.upf.br/,ojs.upf.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_753D7DD05168C748,PER_F36E90C56F4A36DA,periodicos,https://www.jmphc.com.br/,www.jmphc.com.br,,200,3,https://www.jmphc.com.br/jmphc,www.jmphc.com.br,False,True,False,True,3.3.0,True,redirect,,
URL_6CB44647A02D3960,PER_58B91019A40FAE79,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_DE6940D60F21C21D,PER_161F9A9E6C5D7FE0,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_4B8F08657ED6D188,PER_FA2BB6784EA1A885,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_06BB8704873B70CB,PER_2CADEC25743B276D,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_BB55D31204904075,PER_1EAA14F79A78C3A1,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_23E9E311DC8A064B,PER_4A4AD59296C289A1,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_B7262AA13AA1914B,PER_D4E27D29B5ADB9F6,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_CDB9306A0C68152A,PER_E7AF529416A4C193,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_40D5440715E642CB,PER_AF1D1E255B20D7DE,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_131A9B2C1F832D16,PER_C426BCB4E17B6EB6,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_EED01D516E46BF67,PER_F3B1453623F0A4F7,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_9A76408B9F45E2BD,PER_CFB485D6F518434A,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_5AE6245445A940A7,PER_3034F03761537F1A,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_14286614F2EAB579,PER_0C01BB46D50F0C09,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_AF6823F459461647,PER_5C15C84397DC0A6B,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_5BD77B224EBB2AA5,PER_F761172B6CDFD07C,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_D8D3BB53006D566C,PER_522A199E73591A89,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_A98CBB6A8FC29858,PER_DB7FD5D5E0D3441E,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_A71209F60480EB64,PER_08CB821CB6052C6E,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_AD0BC42D7A626B84,PER_3669BE5B09647706,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_7E00281FB0B7499B,PER_8F8EDBEDB0FA1CCE,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_45F382D043303890,PER_C545369C6239F30C,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_9819CC207382A107,PER_6A6FF8BE440E6177,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_697F7A7257B53D7C,PER_01B6FDB6B9680CCE,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_59234AA816BAE3C6,PER_6B407472D841FCEE,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_EB98A5B8E982FA8F,PER_9EF111A7BD857158,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_255860354935F8E8,PER_7970E1BD5172935B,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,,0,,,,,True,,,False,timeout,"HTTPSConnectionPool(host='www.revistas.usp.br', port=443): Read timed out. (read timeout=20)",
URL_B598C362AED8B50E,PER_FFFF35E528B99E02,periodicos,https://www.revistas.usp.br/,www.revistas.usp.br,,200,2,https://revistas.usp.br/wp/,revistas.usp.br,True,True,False,False,3.5,True,redirect_domain_changed,,
URL_40B8F55D719A7365,PER_78D043A2A052730A,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_F65CFB1270AE66D1,PER_3CE03DB1C6797A60,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_162CDF2E4E108D4E,PER_BD930AEF8B5BC7E3,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_88981F408CA99581,PER_404E53A516741F7E,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_1270B20011629998,PER_7841342A91A6085F,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_0C5FD413BCB07672,PER_C2B5FC08CB5BB7D2,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_0E74DA48A206622D,PER_1809B07F3E94BF9D,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_4DCB46978A9EFE81,PER_06ED91D8E4420E93,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_F4D42DF702AEF4E5,PER_FAE4F83DE73FC2D3,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_5A8AA26DF6B5B8BA,PER_40BCF6FA065F6B62,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_6CAD005FFB87E4BC,PER_A0118FFA5CE5B311,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_7DE432738DD1498C,PER_25D4711C926C9DEC,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_1DF3A762441C0C29,PER_B3D2CC9F318C5706,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_FDD4BB6B4EB1C3CF,PER_824AC0C15555C68D,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_E32E6E8E82C6A93C,PER_E190B06EA6F0403B,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_2BBB1821D0F9C166,PER_B2E1D2B14E8240AD,periodicos,https://online.unisc.br/seer/,online.unisc.br,,200,2,https://seer.unisc.br/,seer.unisc.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_2B3C41C5E8135424,PER_42DDB705486DB5CF,periodicos,http://periodicos.unitau.br/ojs/,periodicos.unitau.br,,200,2,https://periodicos.unitau.br/,periodicos.unitau.br,False,True,False,True,3.3.0,True,redirect,,
URL_C800512E6E994CAF,PER_7C141404F211BEB4,periodicos,http://periodicos.unitau.br/ojs/,periodicos.unitau.br,,200,2,https://periodicos.unitau.br/,periodicos.unitau.br,False,True,False,True,3.3.0,True,redirect,,
URL_DD1995E12B7889C6,PER_653FC1347071E9F3,periodicos,http://revistas.uniube.br/,revistas.uniube.br,,200,1,https://revistas.uniube.br/,revistas.uniube.br,False,True,False,True,3.3.9,True,redirect,,
URL_1313733E60D4A637,PER_8CA06573EAED7425,periodicos,https://revistas.uniube.br/,revistas.uniube.br,,200,0,https://revistas.uniube.br/,revistas.uniube.br,False,True,False,True,3.3.9,True,ok,,
URL_B64EB20B4A933DF3,PER_9C94C280EA03CC2E,periodicos,https://revistas.uniube.br/,revistas.uniube.br,,200,0,https://revistas.uniube.br/,revistas.uniube.br,False,True,False,True,3.3.9,True,ok,,
URL_F4413480C0D3AC63,PER_BFFED542ED13ECE9,periodicos,https://www.periodicos.unc.br/,www.periodicos.unc.br,,200,0,https://www.periodicos.unc.br/,www.periodicos.unc.br,False,True,False,True,3.4.0,True,ok,,
URL_79C1A242CAC0FE55,PER_A4342ABACFF20E77,periodicos,https://www.periodicos.unc.br/,www.periodicos.unc.br,,200,0,https://www.periodicos.unc.br/,www.periodicos.unc.br,False,True,False,True,3.4.0,True,ok,,
URL_054A56A15328950C,PER_CEEC9611372A5B65,periodicos,https://www.periodicos.unc.br/,www.periodicos.unc.br,,200,0,https://www.periodicos.unc.br/,www.periodicos.unc.br,False,True,False,True,3.4.0,True,ok,,
